"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12","Column13","Column14","Column15","Column16","Column17","Column18","Column19","Column20","Column21","Column22","Column23","Column24","Column25","Column26","Column27"
"VCF","EVOS","1","20-March-2022","5:45:00 PM","RPL2022Summer","Thailand","Airi","Volkath","Iggy","Laville","Peura","12:00","Xeniel","Elsu","Liliana","Veres","Yena","Omen","Lorion","Florentino","Eland'orr","2","Keera","Nakroth","Aoi","Aya"
"VCF","EVOS","1","20-March-2022","5:45:00 PM","RPL2022Summer","Thailand","Florentino","Lindis","Raz","Wisp","Lumburr","14:02","Superman","Hayate","Tulen","Eland'orr","Omen","Aya","Lorion","Laville","Alice","3","Violet","Capheny","Krixi","Mina"
"PSG","BRUTD","1","2-April-2022","4:00:00 PM","RPL2022Summer","Thailand","Riktor","Nakroth","Lorion","TheJoker","Aya","21:00","Lumburr","Laville","Yue","Kriknak","Skud","Mina","Liliana","Elsu","LuBu","1","Kil'Groth","Florentino","Superman","Omen"
"PSG","BRUTD","2","2-April-2022","4:00:00 PM","RPL2022Summer","Thailand","Yena","Tachi","Krixi","Capheny","Peura","16:40","Mina","Elsu","Tulen","WonderWoman","LuBu","Lorion","Nakroth","Superman","Alice","2","Aoi","Volkath","Iggy","Omen"
"PSG","BRUTD","2","2-April-2022","4:00:00 PM","RPL2022Summer","Thailand","Mina","Veres","Yue","Hayate","Y'bneth","17:10","Xeniel","Capheny","Liliana","Errol","Superman","Lorion","Florentino","Volkath","Nakroth","3","Aoi","Keera","Omen","Elsu"
"PSG","BRUTD","1","2-April-2022","4:00:00 PM","RPL2022Summer","Thailand","Zuka","LuBu","Iggy","Tel'Annas","Roxie","15:36","Baldum","TheJoker","Krixi","Ryoma","Riktor","Lorion","Aya","Nakroth","Volkath","4","Thane","Xeniel","Elsu","Omen"
"PSG","BRUTD","2","2-April-2022","4:00:00 PM","RPL2022Summer","Thailand","Omen","Volkath","Zata","Violet","Zip","18:20","Thane","Tel'Annas","Iggy","Airi","Florentino","Lorion","Aya","Hayate","Alice","5","Aoi","Keera","Eland'orr","Elsu"
"PSG","BRUTD","2","2-April-2022","4:00:00 PM","RPL2022Summer","Thailand","Airi","Aoi","Ilumia","Laville","Xeniel","16:45","Ormarr","Hayate","Tachi","Eland'orr","Omen","Lorion","Aya","Annette","Dirak","6","Tulen","Liliana","Florentino","Elsu"
"BAC","TLN","1","2-April-2022","12:00:00 PM","RPL2022Summer","Thailand","Yena","Volkath","Annette","Hayate","Xeniel","25:20","Alice","Capheny","Krixi","Ryoma","Amily","Eland'orr","Florentino","Keera","Nakroth","1","Aoi","Yue","Lorion","Aya"
"BAC","TLN","1","2-April-2022","12:00:00 PM","RPL2022Summer","Thailand","Qi","Keera","Liliana","Wisp","Lumburr","21:18","Tachi","TheJoker","Yue","Kriknak","Airi","Omen","Elsu","Nakroth","Eland'orr","2","Skud","Iggy","Lorion","Aya"
"BAC","TLN","1","2-April-2022","12:00:00 PM","RPL2022Summer","Thailand","Arthur","Zuka","Krixi","Capheny","Tachi","17:15","Maloch","Tel'Annas","Liliana","Aoi","Yena","Aya","Lorion","Keera","Nakroth","3","LuBu","Roxie","Yue","Omen"
"BAC","TLN","1","2-April-2022","12:00:00 PM","RPL2022Summer","Thailand","Riktor","Nakroth","Lorion","TheJoker","Aya","13:50","Rouie","Skud","Iggy","Eland'orr","Arthur","Omen","Arum","Florentino","Roxie","4","Superman","Butterfly","Mina","Aoi"
"TLN","BRUTD","2","3-April-2022","12:00:00 PM","RPL2022Summer","Thailand","Qi","Volkath","Raz","Slimz","Thane","16:40","Baldum","Elsu","Krixi","Aoi","Airi","Aya","Lorion","Ryoma","Eland'orr","1","Ilumia","Yue","Iggy","Omen"
"TLN","BRUTD","1","3-April-2022","12:00:00 PM","RPL2022Summer","Thailand","Roxie","LuBu","Lorion","Tel'Annas","Baldum","17:30","Zip","TheJoker","Iggy","Eland'orr","Veres","Omen","Yue","Ryoma","Florentino","2","Wukong","Kriknak","Superman","Aya"
"TLN","BRUTD","1","3-April-2022","12:00:00 PM","RPL2022Summer","Thailand","Airi","Nakroth","Krixi","Capheny","Lumburr","10:13","Xeniel","Tel'Annas","Liliana","Wukong","Florentino","Lorion","Omen","LuBu","Volkath","3","Kriknak","Eland'orr","Elsu","Aya"
"TLN","BRUTD","1","3-April-2022","12:00:00 PM","RPL2022Summer","Thailand","Arthur","Eland'orr","Liliana","Wisp","Toro","13:27","Maloch","Capheny","WonderWoman","Tulen","Yena","Lorion","Omen","Mina","Alice","4","Superman","Tachi","Elsu","Aya"
"TLN","BRUTD","1","3-April-2022","12:00:00 PM","RPL2022Summer","Thailand","Yena","Errol","Iggy","Laville","Tachi","18:25","Roxie","Wisp","Annette","Keera","Omen","Aya","Lorion","Lumburr","LuBu","5","Kriknak","Aoi","Mina","Florentino"
"BAC","TLN","2","3-April-2022","5:30:00 PM","RPL2022Summer","Thailand","Mina","Veres","Lorion","Capheny","Peura","16:06","Maloch","Laville","Krixi","LuBu","Roxie","Omen","Elsu","Keera","Aoi","1","Florentino","Volkath","Hayate","Aya"
"BAC","TLN","1","3-April-2022","5:30:00 PM","RPL2022Summer","Thailand","Yena","Aoi","Iggy","Elsu","Lumburr","19:27","Arthur","Hayate","Tulen","Errol","Riktor","Omen","Lorion","TheJoker","Nakroth","2","Volkath","Eland'orr","Xeniel","Aya"
"BAC","TLN","1","3-April-2022","5:30:00 PM","RPL2022Summer","Thailand","Riktor","Nakroth","Krixi","Wisp","Tachi","13:17","Baldum","Tel'Annas","Liliana","Skud","Airi","Omen","Elsu","Aoi","Yena","3","Roxie","Volkath","LuBu","Aya"
"BAC","TLN","1","3-April-2022","5:30:00 PM","RPL2022Summer","Thailand","Ryoma","Butterfly","Liliana","Laville","Roxie","19:20","Alice","Capheny","Raz","Eland'orr","Tachi","Mina","Florentino","TheJoker","Yena","4","LuBu","Wukong","Omen","Aya"
"BAC","TLN","2","3-April-2022","5:30:00 PM","RPL2022Summer","Thailand","Florentino","Airi","Tulen","TheJoker","Xeniel","11:38","Veres","Zuka","Lorion","Wisp","Yena","Aya","Elsu","Nakroth","Keera","5","Volkath","Eland'orr","Hayate","Omen"
"BAC","TLN","2","3-April-2022","5:30:00 PM","RPL2022Summer","Thailand","Qi","Murad","Raz","Slimz","Arthur","16:51","Lumburr","Yorn","Iggy","Volkath","Ryoma","Aya","Omen","Elsu","TheJoker","6","Skud","Zuka","Hayate","LuBu"
"BAC","TLN","1","3-April-2022","5:30:00 PM","RPL2022Summer","Thailand","Riktor","Nakroth","Krixi","Wisp","Tachi","16:21","Lumburr","Laville","Yue","LuBu","Yena","Omen","Arum","Aoi","Elsu","7","Arthur","Roxie","Aya","Lorion"
"SR","FTB","1","19-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Amily","Kriknak","Liliana","Eland'orr","Lumburr","18:09","Thane","Laville","Raz","Nakroth","Yena","Lorion","Krixi","Omen","Annette","1","Slimz","Mina","Yue","Aya"
"SR","FTB","1","19-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Yena","Keera","Krixi","Slimz","Baldum","12:23","Lumburr","Hayate","Liliana","Kriknak","Richter","Aya","Yue","Elsu","Mina","2","Omen","Veres","Thorne","Nakroth"
"SR","FTB","1","19-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Veres","Murad","Dirak","Hayate","Mina","15:11","Alice","Capheny","Lorion","Skud","Florentino","Aya","Yue","Paine","Keera","3","Violet","Laville","Thorne","Nakroth"
"DMS","FF15","1","19-April-2022","10:00:00 PM","AIC2022Turkey","Turkey","Zuka","Keera","Krixi","Violet","Toro","21:39","Baldum","Slimz","Lorion","Nakroth","Airi","Lumburr","Liliana","Volkath","Omen","1","Mina","Skud","Aya","Yue"
"DMS","FF15","1","19-April-2022","10:00:00 PM","AIC2022Turkey","Turkey","Mina","Kriknak","Ilumia","Thorne","Ormarr","14:16","Cresht","Hayate","Liliana","Keera","Omen","Krixi","Lumburr","Volkath","Skud","2","Airi","Paine","Aya","Yue"
"DMS","FF15","1","19-April-2022","10:00:00 PM","AIC2022Turkey","Turkey","Omen","Volkath","Tulen","Fennik","Thane","13:52","Lumburr","Thorne","Krixi","Skud","Yena","Aya","Yue","Mina","Paine","3","Slimz","Hayate","Baldum","Liliana"
"SR","SMB","2","23-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Omen","Keera","Iggy","Slimz","Lumburr","22:31","Baldum","Elsu","Liliana","Aoi","Zuka","Aya","Yue","Paine","Kriknak","1","Nakroth","Veres","Krixi","Lorion"
"SR","SMB","1","23-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Amily","WonderWoman","Krixi","Violet","Annette","16:19","Ormarr","Slimz","Ilumia","Errol","Omen","Hayate","Lumburr","Paine","Florentino","2","Veres","Nakroth","Yue","Aya"
"SR","SMB","2","23-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Yena","Nakroth","Ilumia","Elsu","Thane","17:36","Lumburr","Hayate","Krixi","LuBu","Florentino","Aya","Yue","Kriknak","Paine","3","Alice","Veres","Lorion","Liliana"
"SR","SMB","2","23-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Veres","Skud","Lorion","Wisp","Alice","22:26","Thane","Thorne","Annette","Paine","Airi","Iggy","Yue","Lauriel","Keera","4","Laville","TheJoker","Aya","Hayate"
"DMS","NR","2","23-April-2022","8:00:00 PM","AIC2022Turkey","Turkey","Mina","LuBu","Krixi","Slimz","Lumburr","22:08","Annette","Violet","Lorion","Aoi","Roxie","Liliana","Volkath","Kriknak","Florentino","1","Paine","Keera","Yue","Aya"
"DMS","NR","2","23-April-2022","8:00:00 PM","AIC2022Turkey","Turkey","Skud","WonderWoman","Liliana","Thorne","Ormarr","17:27","Lumburr","Laville","Iggy","Kriknak","Florentino","Krixi","Mina","Volkath","Omen","2","Paine","Keera","Yue","Aya"
"DMS","NR","2","23-April-2022","8:00:00 PM","AIC2022Turkey","Turkey","Tachi","Zuka","Ilumia","Violet","Annette","13:03","Alice","Hayate","Raz","Paine","Omen","Krixi","Liliana","Volkath","Nakroth","3","Kriknak","Keera","Yue","Aya"
"SMB","NR","2","24-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Zuka","LuBu","Yue","Slimz","Baldum","18:08","Annette","Wisp","Liliana","Keera","Tachi","Lorion","Krixi","Roxie","Aoi","1","Paine","Florentino","Lumburr","Aya"
"SMB","NR","1","24-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Florentino","Skud","Krixi","Elsu","Cresht","17:02","Alice","Violet","Lorion","Qi","Ryoma","Hayate","Paine","Kriknak","Slimz","2","Aoi","Keera","Lumburr","Aya"
"SMB","NR","2","24-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Roxie","Paine","Ilumia","Hayate","Ormarr","14:54","Cresht","Fennik","Krixi","Volkath","Airi","Aya","Lumburr","Slimz","Laville","3","Keera","Omen","Lorion","Liliana"
"SMB","NR","2","24-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Mina","Kriknak","Liliana","Capheny","Thane","18:40","Ormarr","Moren","Iggy","Skud","Omen","Yue","Hayate","Thorne","Slimz","4","Keera","Airi","Lumburr","Aya"
"SMB","NR","1","24-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Airi","Aoi","Lorion","Thorne","Annette","13:08","Toro","Laville","Ilumia","Nakroth","Riktor","Yue","Hayate","Paine","Kriknak","5","Volkath","Alice","Lumburr","Aya"
"SMB","NR","2","24-April-2022","6:00:00 PM","AIC2022Turkey","Turkey","Qi","Tulen","Riktor","Violet","Alice","17:09","Thane","Hayate","Yue","Aoi","Florentino","Aya","Lumburr","Paine","Kriknak","6","Wisp","Keera","Volkath","Iggy"
"VE","MBFD","2","30-March-2022","2:00:00 PM","AIC2022SA","SouthAsia","Omen","Butterfly","Lorion","Tel'Annas","Riktor","16:34","Arthur","TheJoker","Aya","Skud","Airi","Yue","Mina","Eland'orr","Paine","1","Volkath","Hayate","Wisp","Laville"
"VE","MBFD","2","30-March-2022","2:00:00 PM","AIC2022SA","SouthAsia","Tachi","Keera","Liliana","Hayate","Lumburr","10:54","Payna","Capheny","Krixi","Eland'orr","Omen","Mina","Yue","Nakroth","Veres","2","Aoi","Paine","Volkath","Aya"
"WEA","IMPKH","1","30-March-2022","3:30:00 PM","AIC2022SA","SouthAsia","Arthur","LuBu","Yue","Hayate","Arum","14:18","Baldum","Valhein","Lorion","Volkath","Airi","Paine","Mina","Tachi","Aya","1","Qi","Veres","Florentino","Riktor"
"WEA","IMPKH","2","30-March-2022","3:30:00 PM","AIC2022SA","SouthAsia","Omen","Keera","Liliana","Laville","Baldum","13:26","Aya","Wisp","Krixi","Zephys","Tachi","Yue","Capheny","Mina","Hayate","2","Volkath","Veres","Paine","Florentino"
"WEA","IMPKH","1","30-March-2022","3:30:00 PM","AIC2022SA","SouthAsia","Tachi","Errol","Lorion","Wisp","Lumburr","17:43","Arum","Violet","Yue","Paine","Arthur","Hayate","Mina","Capheny","Laville","3","Butterfly","Veres","Aya","Florentino"
"Agon","WEOPx","2","30-March-2022","5:00:00 PM","AIC2022SA","SouthAsia","Omen","Errol","Yue","Slimz","Y'bneth","15:15","Baldum","Violet","Liliana","Volkath","Mina","Wisp","Tachi","Aya","Hayate","1","Grakk","Keera","Arum","Murad"
"Agon","WEOPx","2","30-March-2022","5:00:00 PM","AIC2022SA","SouthAsia","Mina","Volkath","Krixi","Wisp","Cresht","14:33","Thane","Hayate","Tulen","Paine","Tachi","Aya","Yue","Liliana","Lorion","2","Arum","Murad","Elsu","TheJoker"
"WEOPx","SH","2","31-March-2022","1:30:00 PM","AIC2022SA","SouthAsia","Mina","Paine","Liliana","Hayate","Annette","09:39","Baldum","Eland'orr","Lorion","Kriknak","Airi","Yena","Tulen","Elsu","Keera","1","Aoi","Omen","Volkath","Aya"
"WEOPx","SH","2","31-March-2022","1:30:00 PM","AIC2022SA","SouthAsia","Tachi","Wisp","Tulen","Celica","Baldum","16:08","Lumburr","Fennik","Ilumia","Paine","Max","Yena","Hayate","Yue","Keera","2","Omen","Eland'orr","Volkath","Aya"
"MBFD","WEA","1","31-March-2022","12:00:00 PM","AIC2022SA","SouthAsia","Mina","Veres","Lorion","Laville","Tachi","14:21","Zip","Wisp","Iggy","Paine","Airi","Volkath","Yue","Liliana","Krixi","1","LuBu","Skud","Aya","Hayate"
"MBFD","WEA","1","31-March-2022","12:00:00 PM","AIC2022SA","SouthAsia","Qi","Tulen","Krixi","Capheny","Omen","14:02","Tachi","Hayate","Liliana","LuBu","Yena","Volkath","Yue","Mina","Lorion","2","Skud","Eland'orr","Aya","Arthur"
"VE","IMPKH","1","30-March-2022","8:00:00 PM","AIC2022SA","SouthAsia","Airi","Butterfly","Aleister","Wisp","Aya","10:40","Mina","Violet","Ilumia","Volkath","Skud","Hayate","Yue","Krixi","Arum","1","Tachi","Riktor","Paine","Florentino"
"VE","IMPKH","1","30-March-2022","8:00:00 PM","AIC2022SA","SouthAsia","Volkath","Eland'orr","Krixi","Hayate","Mina","17:58","Cresht","Valhein","Zata","Tachi","Arthur","Aya","Yue","Paine","Lorion","2","Liliana","Omen","Keera","Riktor"
"Agon","VE","1","30-March-2022","9:30:00 PM","AIC2022SA","SouthAsia","Tachi","Zephys","Aleister","Slimz","Aya","12:36","Lumburr","Hayate","Liliana","LuBu","Florentino","Volkath","Yue","Omen","Quillen","1","Paine","Butterfly","Murad","Grakk"
"Agon","VE","2","30-March-2022","9:30:00 PM","AIC2022SA","SouthAsia","Omen","Paine","D'Arcy","Hayate","Arum","18:40","Y'bneth","Elsu","Yue","Eland'orr","Tachi","Aya","Volkath","Quillen","Errol","2","Violet","Zuka","Grakk","Murad"
"Agon","VE","2","30-March-2022","9:30:00 PM","AIC2022SA","SouthAsia","Allain","Qi","Liliana","Violet","Lumburr","11:48","Grakk","Tel'Annas","Raz","Paine","Errol","Aya","Volkath","Lorion","Zata","3","Y'bneth","Nakroth","Yue","Murad"
"FL","CES","2","3-March-2022","8:30:00 PM","AOG2022Spring","Vietnam","Mina","Ryoma","Lorion","Hayate","Alice","16:05","Zip","Laville","Yue","Eland'orr","Yena","Aya","Elsu","Airi","Capheny","1","Riktor","Aoi","Florentino","Omen"
"FL","CES","1","3-March-2022","8:30:00 PM","AOG2022Spring","Vietnam","Airi","Veres","Krixi","Capheny","Amily","14:12","Mina","Hayate","Lorion","Tulen","Tachi","Omen","Elsu","Florentino","WonderWoman","2","Zip","Eland'orr","Yue","Aya"
"FL","CES","1","3-March-2022","8:30:00 PM","AOG2022Spring","Vietnam","Florentino","Aoi","Zata","Laville","Roxie","12:26","Peura","Capheny","Iggy","Veres","Superman","Aya","Elsu","Airi","Keera","3","Kriknak","Eland'orr","Yue","Omen"
"FL","FAP","1","10-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Qi","Tulen","Raz","Wisp","Amily","17:04","Tachi","Violet","Liliana","Nakroth","Skud","Omen","Florentino","Aoi","Paine","1","Aya","Superman","Lumburr","Iggy"
"FL","FAP","1","10-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Riktor","Aoi","Yue","Capheny","Lumburr","18:27","Mina","Hayate","Lorion","Amily","Superman","Omen","Tulen","Eland'orr","Keera","2","Aya","Skud","Airi","Florentino"
"FL","FAP","1","10-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Omen","Eland'orr","Lorion","Hayate","Roxie","10:15","Lumburr","Elsu","Iggy","Wisp","Yena","Tulen","Yue","Keera","Aoi","3","Slimz","Laville","Superman","Aya"
"SGP","BOX","1","10-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Airi","Eland'orr","Lorion","Laville","Tachi","20:53","WonderWoman","Hayate","Iggy","Tulen","Yena","Aya","Yue","Mina","Superman","1","Kriknak","Aoi","Roxie","Omen"
"SGP","BOX","1","10-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Superman","Aoi","Yue","Elsu","Mina","13:19","Roxie","Laville","Krixi","LuBu","Riktor","Lorion","Omen","Florentino","Airi","2","TheJoker","Hayate","Tulen","Aya"
"SGP","BOX","1","10-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Florentino","Volkath","Krixi","Slimz","Baldum","14:32","Omen","Elsu","Raz","Kriknak","Superman","Aya","Yue","Keera","Liliana","3","Hayate","LuBu","Tulen","Roxie"
"B2F","MG","2","11-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Veres","Keera","Aya","Elsu","Arthur","20:00","Amily","Laville","Lorion","Nakroth","Airi","Omen","Florentino","Eland'orr","Aoi","1","Tulen","Hayate","Mina","Taara"
"B2F","MG","1","11-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Omen","Nakroth","Liliana","Wisp","Superman","30:15","Mina","Capheny","Yue","Aoi","LuBu","Aya","Hayate","Florentino","Skud","2","Violet","Kriknak","Roxie","Lorion"
"B2F","MG","2","11-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Skud","Errol","Iggy","Laville","Riktor","16:55","Tachi","TheJoker","Tulen","Paine","Veres","Aya","Hayate","Omen","Superman","3","Kriknak","Florentino","Roxie","Lorion"
"B2F","MG","2","11-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Amily","Tulen","Annette","Hayate","Lumburr","27:23","WonderWoman","Elsu","Krixi","Keera","Omen","Aya","Florentino","Eland'orr","Kriknak","4","Lorion","Roxie","Mina","Qi"
"VGM","CES","1","11-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Airi","Ryoma","Liliana","Elsu","Superman","18:45","Lumburr","Laville","Lorion","Eland'orr","Yena","Aya","Tulen","Keera","Aoi","1","WonderWoman","Riktor","Roxie","Omen"
"VGM","CES","1","11-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Qi","Veres","Yue","Laville","WonderWoman","11:57","Omen","Violet","Krixi","LuBu","Airi","Roxie","Florentino","Keera","Kriknak","2","Aoi","Mina","Tulen","Aya"
"VGM","CES","1","11-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Yena","Wukong","Krixi","Capheny","Omen","13:47","Mina","Hayate","Annette","Tulen","Riktor","Aya","Roxie","Qi","WonderWoman","3","Krizzix","Peura","Florentino","Lorion"
"HEV","TV","2","12-February-2022","2:30:00 PM","AOG2022Spring","Vietnam","Airi","Tulen","Yue","Elsu","Thane","10:53","Krixi","TheJoker","Veres","Skud","Riktor","Omen","Superman","Keera","Laville","1","Amily","Florentino","Lorion","Aya"
"HEV","TV","2","12-February-2022","2:30:00 PM","AOG2022Spring","Vietnam","Yena","Eland'orr","Krixi","Laville","Mina","14:29","Lumburr","Hayate","Liliana","Tulen","Airi","Omen","Yue","Superman","Keera","2","Florentino","Aoi","Lorion","Aya"
"HEV","TV","2","12-February-2022","2:30:00 PM","AOG2022Spring","Vietnam","Superman","Aoi","Iggy","Hayate","Riktor","13:29","Thane","Capheny","Raz","Eland'orr","Florentino","Omen","Yue","Laville","Elsu","3","Zata","Liliana","Lorion","Aya"
"SGP","FAP","1","12-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Zuka","Aoi","Yue","Elsu","Mina","12:06","Riktor","Airi","Iggy","Eland'orr","Superman","Omen","Roxie","Lumburr","Florentino","1","Yena","Qi","Lorion","Aya"
"SGP","FAP","1","12-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Airi","Volkath","Lorion","Laville","Lumburr","15:16","Arum","Elsu","Tulen","Tachi","Mina","Yue","Omen","WonderWoman","Florentino","2","Qi","Superman","Eland'orr","Aya"
"SGP","FAP","1","12-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Omen","Keera","Liliana","Capheny","Tachi","17:32","Veres","Hayate","Krixi","LuBu","Skud","Yue","Florentino","Roxie","Baldum","3","Kriknak","Qi","Eland'orr","Aya"
"FL","VGM","2","12-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Yena","Keera","Lorion","Hayate","WonderWoman","14:00","Roxie","Laville","Krixi","Eland'orr","Qi","Yue","Florentino","Aoi","Airi","1","Tulen","Omen","Superman","Aya"
"FL","VGM","2","12-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Mina","Kriknak","Yue","Elsu","Alice","13:20","Omen","Slimz","WonderWoman","Tulen","Max","Florentino","Superman","Keera","Volkath","2","Qi","Wukong","Roxie","Aya"
"FL","VGM","2","12-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Airi","Eland'orr","Tulen","Wisp","Tachi","12:28","Superman","Capheny","Lorion","Aoi","Ryoma","Aya","Yue","Florentino","Yena","3","Laville","TheJoker","Krixi","Omen"
"CES","TV","2","13-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Qi","LuBu","Liliana","Hayate","Superman","16:04","Lumburr","Laville","Lorion","Errol","Riktor","Aya","Tulen","Keera","Eland'orr","1","Florentino","Airi","Yue","Omen"
"CES","TV","2","13-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Omen","Kriknak","Iggy","TheJoker","Tachi","21:22","Mina","Hayate","Yue","Eland'orr","Superman","Aya","Tulen","Skud","Florentino","2","Keera","Nakroth","Roxie","Lorion"
"CES","TV","2","13-February-2022","5:00:00 PM","AOG2022Spring","Vietnam","Yena","Butterfly","Tulen","Elsu","WonderWoman","10:16","Krixi","TheJoker","Veres","Skud","Airi","Omen","Florentino","Violet","Aoi","3","Keera","Eland'orr","Lorion","Aya"
"BOX","B2F","2","13-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Florentino","Aoi","Yue","Capheny","Ormarr","13:41","Mina","Laville","Liliana","Errol","Yena","Aya","Lorion","Eland'orr","Qi","1","Elsu","TheJoker","Hayate","Omen"
"BOX","B2F","1","13-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Superman","Tulen","WonderWoman","Hayate","Mina","17:11","Tachi","Ryoma","Krixi","Eland'orr","Airi","Yue","Omen","Capheny","TheJoker","2","Yena","Riktor","Lorion","Aya"
"BOX","B2F","1","13-February-2022","7:30:00 PM","AOG2022Spring","Vietnam","Ryoma","Eland'orr","Iggy","Fennik","Thane","16:27","Amily","Capheny","Raz","WonderWoman","Omen","Aya","Lorion","Kriknak","Aoi","3","Elsu","TheJoker","Roxie","Liliana"
